country,countryLabel,capital,capitalLabel,flag,popolation,surface,unicode,map,linkcount
http://www.wikidata.org/entity/Q242,Belize,http://www.wikidata.org/entity/Q3043,Belmopan,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Belize.svg,374681,22966,🇧🇿,http://commons.wikimedia.org/wiki/Special:FilePath/Belize%20in%20its%20region.svg,240
http://www.wikidata.org/entity/Q242,Belize,http://www.wikidata.org/entity/Q3043,Belmopan,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Belize.svg,374681,22966,🇧🇿,http://commons.wikimedia.org/wiki/Special:FilePath/BLZ%20orthographic.svg,240
http://www.wikidata.org/entity/Q242,Belize,http://www.wikidata.org/entity/Q3043,Belmopan,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Belize.svg,374681,22966,🇧🇿,http://commons.wikimedia.org/wiki/Special:FilePath/LocationBelize.svg,240
http://www.wikidata.org/entity/Q983,Equatorial Guinea,http://www.wikidata.org/entity/Q3818,Malabo,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Equatorial%20Guinea.svg,1267689,28051,🇬🇶,http://commons.wikimedia.org/wiki/Special:FilePath/GNQ%20orthographic.svg,240
http://www.wikidata.org/entity/Q983,Equatorial Guinea,http://www.wikidata.org/entity/Q3818,Malabo,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Equatorial%20Guinea.svg,1267689,28051,🇬🇶,http://commons.wikimedia.org/wiki/Special:FilePath/LocationEquatorialGuinea.svg,240
http://www.wikidata.org/entity/Q970,Comoros,http://www.wikidata.org/entity/Q3901,Moroni,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Comoros.svg,823652,2034,🇰🇲,http://commons.wikimedia.org/wiki/Special:FilePath/LocationComoros.svg,240
http://www.wikidata.org/entity/Q970,Comoros,http://www.wikidata.org/entity/Q3901,Moroni,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Comoros.svg,823652,2034,🇰🇲,http://commons.wikimedia.org/wiki/Special:FilePath/Comoros%20%28orthographic%20projection%29.svg,240
http://www.wikidata.org/entity/Q1050,Eswatini,http://www.wikidata.org/entity/Q3904,Mbabane,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Eswatini.svg,1367254,17364,🇸🇿,http://commons.wikimedia.org/wiki/Special:FilePath/LocationEswatini.svg,240
http://www.wikidata.org/entity/Q1050,Eswatini,http://www.wikidata.org/entity/Q101418,Lobamba,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Eswatini.svg,1367254,17364,🇸🇿,http://commons.wikimedia.org/wiki/Special:FilePath/LocationEswatini.svg,240
http://www.wikidata.org/entity/Q1050,Eswatini,http://www.wikidata.org/entity/Q3904,Mbabane,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Eswatini.svg,1367254,17364,🇸🇿,http://commons.wikimedia.org/wiki/Special:FilePath/Eswatini%20on%20the%20globe%20%28Africa%20centered%29.svg,240
http://www.wikidata.org/entity/Q1050,Eswatini,http://www.wikidata.org/entity/Q101418,Lobamba,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Eswatini.svg,1367254,17364,🇸🇿,http://commons.wikimedia.org/wiki/Special:FilePath/Eswatini%20on%20the%20globe%20%28Africa%20centered%29.svg,240
http://www.wikidata.org/entity/Q811,Nicaragua,http://www.wikidata.org/entity/Q3274,Managua,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Nicaragua.svg,6217581,130375,🇳🇮,http://commons.wikimedia.org/wiki/Special:FilePath/LocationNicaragua.svg,240
http://www.wikidata.org/entity/Q811,Nicaragua,http://www.wikidata.org/entity/Q3274,Managua,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Nicaragua.svg,6217581,130375,🇳🇮,http://commons.wikimedia.org/wiki/Special:FilePath/Nicaragua%20%28orthographic%20projection%29.svg,240
http://www.wikidata.org/entity/Q1013,Lesotho,http://www.wikidata.org/entity/Q3909,Maseru,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Lesotho.svg,2233339,30355,🇱🇸,http://commons.wikimedia.org/wiki/Special:FilePath/Lesotho%20%28orthographic%20projection%20with%20inset%29.svg,239
http://www.wikidata.org/entity/Q1013,Lesotho,http://www.wikidata.org/entity/Q3909,Maseru,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Lesotho.svg,2233339,30355,🇱🇸,http://commons.wikimedia.org/wiki/Special:FilePath/LocationLesotho.svg,239
http://www.wikidata.org/entity/Q778,The Bahamas,http://www.wikidata.org/entity/Q2467,Nassau,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Bahamas.svg,395361,13878,🇧🇸,http://commons.wikimedia.org/wiki/Special:FilePath/Bahamas%20in%20its%20region.svg,239
http://www.wikidata.org/entity/Q778,The Bahamas,http://www.wikidata.org/entity/Q2467,Nassau,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Bahamas.svg,395361,13878,🇧🇸,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Bahamas%20on%20the%20globe%20%28Americas%20centered%29.svg,239
http://www.wikidata.org/entity/Q774,Guatemala,http://www.wikidata.org/entity/Q1555,Guatemala City,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Guatemala.svg,17263239,108889,🇬🇹,http://commons.wikimedia.org/wiki/Special:FilePath/GTM%20orthographic.svg,238
http://www.wikidata.org/entity/Q774,Guatemala,http://www.wikidata.org/entity/Q1555,Guatemala City,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Guatemala.svg,17263239,108889,🇬🇹,http://commons.wikimedia.org/wiki/Special:FilePath/LocationGuatemala.svg,238
http://www.wikidata.org/entity/Q691,Papua New Guinea,http://www.wikidata.org/entity/Q36526,Port Moresby,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Papua%20New%20Guinea.svg,8251162,462840,🇵🇬,http://commons.wikimedia.org/wiki/Special:FilePath/LocationPapuaNewGuinea.svg,237
http://www.wikidata.org/entity/Q691,Papua New Guinea,http://www.wikidata.org/entity/Q36526,Port Moresby,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Papua%20New%20Guinea.svg,8251162,462840,🇵🇬,http://commons.wikimedia.org/wiki/Special:FilePath/Papua%20New%20Guinea%20%28orthographic%20projection%29.svg,237
http://www.wikidata.org/entity/Q1027,Mauritius,http://www.wikidata.org/entity/Q3929,Port Louis,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Mauritius.svg,1264613,2040,🇲🇺,http://commons.wikimedia.org/wiki/Special:FilePath/Mauritius%20on%20the%20globe%20%28Africa%20centered%29.svg,236
http://www.wikidata.org/entity/Q712,Fiji,http://www.wikidata.org/entity/Q38807,Suva,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Fiji.svg,905502,18274,🇫🇯,http://commons.wikimedia.org/wiki/Special:FilePath/Fiji%20%28orthographic%20projection%29.svg,236
http://www.wikidata.org/entity/Q1042,Seychelles,http://www.wikidata.org/entity/Q3940,Victoria,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Seychelles.svg,95843,459,🇸🇨,http://commons.wikimedia.org/wiki/Special:FilePath/SYC%20orthographic.svg,235
http://www.wikidata.org/entity/Q244,Barbados,http://www.wikidata.org/entity/Q36168,Bridgetown,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Barbados.svg,285719,439,🇧🇧,http://commons.wikimedia.org/wiki/Special:FilePath/BRB%20orthographic.svg,234
http://www.wikidata.org/entity/Q244,Barbados,http://www.wikidata.org/entity/Q36168,Bridgetown,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Barbados.svg,285719,439,🇧🇧,http://commons.wikimedia.org/wiki/Special:FilePath/LocationBarbados.svg,234
http://www.wikidata.org/entity/Q958,South Sudan,http://www.wikidata.org/entity/Q1947,Juba,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20South%20Sudan.svg,12575714,619745.304981,🇸🇸,http://commons.wikimedia.org/wiki/Special:FilePath/LocationSouthSudan.svg,231
http://www.wikidata.org/entity/Q958,South Sudan,http://www.wikidata.org/entity/Q1947,Juba,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20South%20Sudan.svg,12575714,619745.304981,🇸🇸,http://commons.wikimedia.org/wiki/Special:FilePath/South%20Sudan%20on%20the%20globe%20%28Africa%20centered%29.svg,231
http://www.wikidata.org/entity/Q786,Dominican Republic,http://www.wikidata.org/entity/Q34820,Santo Domingo,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Dominican%20Republic.svg,10403761,48670.82,🇩🇴,http://commons.wikimedia.org/wiki/Special:FilePath/LocationDominicanRepublic.svg,230
http://www.wikidata.org/entity/Q786,Dominican Republic,http://www.wikidata.org/entity/Q34820,Santo Domingo,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Dominican%20Republic.svg,10403761,48670.82,🇩🇴,http://commons.wikimedia.org/wiki/Special:FilePath/Dominican%20Republic%20on%20the%20globe%20%28Americas%20centered%29.svg,230
http://www.wikidata.org/entity/Q1039,São Tomé and Príncipe,http://www.wikidata.org/entity/Q3932,São Tomé,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Sao%20Tome%20and%20Principe.svg,204327,1001,🇸🇹,http://commons.wikimedia.org/wiki/Special:FilePath/Sao%20Tome%20and%20Principe%20on%20the%20globe%20%28Africa%20centered%29.svg,229
http://www.wikidata.org/entity/Q781,Antigua and Barbuda,http://www.wikidata.org/entity/Q36262,St. John's,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Antigua%20and%20Barbuda.svg,102012,440.29,🇦🇬,http://commons.wikimedia.org/wiki/Special:FilePath/ATG%20orthographic.svg,227
http://www.wikidata.org/entity/Q784,Dominica,http://www.wikidata.org/entity/Q36281,Roseau,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Dominica.svg,73925,751.096551,🇩🇲,http://commons.wikimedia.org/wiki/Special:FilePath/LocationDominica.svg,225
http://www.wikidata.org/entity/Q784,Dominica,http://www.wikidata.org/entity/Q36281,Roseau,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Dominica.svg,73925,751.096551,🇩🇲,http://commons.wikimedia.org/wiki/Special:FilePath/Dominica%20on%20the%20globe%20%28Americas%20centered%29.svg,225
http://www.wikidata.org/entity/Q697,Nauru,http://www.wikidata.org/entity/Q31026,Yaren District,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Nauru.svg,13650,21,🇳🇷,http://commons.wikimedia.org/wiki/Special:FilePath/Nauru%20on%20the%20globe%20%28small%20islands%20magnified%29%20%28Polynesia%20centered%29.svg,224
http://www.wikidata.org/entity/Q769,Grenada,http://www.wikidata.org/entity/Q41547,St. George's,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Grenada.svg,107825,348.5,🇬🇩,http://commons.wikimedia.org/wiki/Special:FilePath/Grenada%20in%20its%20region.svg,223
http://www.wikidata.org/entity/Q769,Grenada,http://www.wikidata.org/entity/Q41547,St. George's,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Grenada.svg,107825,348.5,🇬🇩,http://commons.wikimedia.org/wiki/Special:FilePath/Grenada%20on%20the%20globe%20%28Americas%20centered%29.svg,223
http://www.wikidata.org/entity/Q683,Samoa,http://www.wikidata.org/entity/Q36260,Apia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Samoa.svg,196440,2842,🇼🇸,http://commons.wikimedia.org/wiki/Special:FilePath/Samoa%20on%20the%20globe%20%28small%20islands%20magnified%29%20%28Polynesia%20centered%29.svg,221
http://www.wikidata.org/entity/Q678,Tonga,http://www.wikidata.org/entity/Q38834,Nuku'alofa,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Tonga.svg,108020,748.506563,🇹🇴,http://commons.wikimedia.org/wiki/Special:FilePath/Tonga%20on%20the%20globe%20%28small%20islands%20magnified%29%20%28Polynesia%20centered%29.svg,219
http://www.wikidata.org/entity/Q695,Palau,http://www.wikidata.org/entity/Q515229,Ngerulmud,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Palau.svg,21729,465.550362,🇵🇼,http://commons.wikimedia.org/wiki/Special:FilePath/Palau%20on%20the%20globe%20%28Southeast%20Asia%20centered%29%20%28small%20islands%20magnified%29.svg,216
http://www.wikidata.org/entity/Q754,Trinidad and Tobago,http://www.wikidata.org/entity/Q39178,Port of Spain,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Trinidad%20and%20Tobago.svg,1369125,5128,🇹🇹,http://commons.wikimedia.org/wiki/Special:FilePath/Trinidad%20and%20Tobago%20%28orthographic%20projection%29.svg,212
http://www.wikidata.org/entity/Q763,Saint Kitts and Nevis,http://www.wikidata.org/entity/Q41295,Basseterre,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Saint%20Kitts%20and%20Nevis.svg,55345,269.358763,🇰🇳,http://commons.wikimedia.org/wiki/Special:FilePath/KNA%20orthographic.svg,211
http://www.wikidata.org/entity/Q685,Solomon Islands,http://www.wikidata.org/entity/Q40921,Honiara,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Solomon%20Islands.svg,611343,28400,🇸🇧,http://commons.wikimedia.org/wiki/Special:FilePath/Solomon%20Islands%20on%20the%20globe%20%28Oceania%20centered%29.svg,210
http://www.wikidata.org/entity/Q686,Vanuatu,http://www.wikidata.org/entity/Q37806,Port Vila,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Vanuatu.svg,276244,12190,🇻🇺,http://commons.wikimedia.org/wiki/Special:FilePath/Vanuatu%20on%20the%20globe%20%28Polynesia%20centered%29.svg,209
http://www.wikidata.org/entity/Q710,Kiribati,http://www.wikidata.org/entity/Q131233,South Tarawa,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Kiribati.svg,116398,811,🇰🇮,http://commons.wikimedia.org/wiki/Special:FilePath/Kiribati%20on%20the%20globe%20%28Polynesia%20centered%29.svg,209
http://www.wikidata.org/entity/Q672,Tuvalu,http://www.wikidata.org/entity/Q34126,Funafuti,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Tuvalu.svg,11192,26,🇹🇻,http://commons.wikimedia.org/wiki/Special:FilePath/Tuvalu%20on%20the%20globe%20%28small%20islands%20magnified%29%20%28Polynesia%20centered%29.svg,207
http://www.wikidata.org/entity/Q760,Saint Lucia,http://www.wikidata.org/entity/Q41699,Castries,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Saint%20Lucia.svg,178844,617.012867,🇱🇨,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Lucia%20on%20the%20globe%20%28Americas%20centered%29.svg,207
http://www.wikidata.org/entity/Q757,Saint Vincent and the Grenadines,http://www.wikidata.org/entity/Q41474,Kingstown,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Saint%20Vincent%20and%20the%20Grenadines.svg,109897,389,🇻🇨,http://commons.wikimedia.org/wiki/Special:FilePath/VCT%20orthographic.svg,202
http://www.wikidata.org/entity/Q709,Marshall Islands,http://www.wikidata.org/entity/Q12919,Majuro,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Marshall%20Islands.svg,53127,181.43,🇲🇭,http://commons.wikimedia.org/wiki/Special:FilePath/Marshall%20Islands%20on%20the%20globe%20%28small%20islands%20magnified%29%20%28Polynesia%20centered%29.svg,197
http://www.wikidata.org/entity/Q702,Federated States of Micronesia,http://www.wikidata.org/entity/Q42751,Palikir,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Federated%20States%20of%20Micronesia.svg,105544,702,🇫🇲,http://commons.wikimedia.org/wiki/Special:FilePath/Micronesia%20on%20the%20globe%20%28small%20islands%20magnified%29%20%28Polynesia%20centered%29.svg,191
http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,http://www.wikidata.org/entity/Q727,Amsterdam,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Netherlands.svg,17100715,42201,🇳🇱,http://commons.wikimedia.org/wiki/Special:FilePath/Kingdom%20of%20the%20Netherlands%20in%20its%20region%20%28special%20marker%29.svg,88
